video_id,title,channel,published_at,time_bin
O8ocrq7vruY,How AI can help you supercharge your career #TEDIntersections #Sponsored,TED,2025-09-30 17:01:11+00:00,2020+
vd2AklBK-GA,Can AI Make Us More Human? A Social Psychologist + a Business Leader Answer | TED Intersections,TED,2025-09-30 15:00:06+00:00,2020+
wb1PFvMZD6c,Turns out your personality may be more malleable than you think. #TEDTalks,TED,2025-09-29 21:01:08+00:00,2020+
iKWA55i_2eI,Want to Make a Change? Let Young People Tell Their Stories | Anshul Tewari | TED,TED,2025-09-29 15:01:26+00:00,2020+
SbZfCQWdIDk,Here are 3 planets where humans might survive (spoiler: don’t start packing yet!). #TEDTalks,TED,2025-09-28 19:00:33+00:00,2020+
WDmGAnRIaiA,The Incredible Secrets Hidden in Your Immune System | Beck Brachman | TED,TED,2025-09-28 15:00:58+00:00,2020+
4fJMAaSJLxQ,"If you want to get people to do what you want, make it seem like it was their idea #TEDTalks",TED,2025-09-27 16:00:11+00:00,2020+
t9RRh_YkALE,TED Talks Watch Party: Perspectives in Modern Parenting | TED,TED,2025-09-26 18:43:44+00:00,2020+
XyiPDoCjO4s,The Fine Art of Fibbing | Athena Kugblenu | TED,TED,2025-09-26 15:01:06+00:00,2020+
htNMTxj_qE8,Inside a Dark Web Kill List | Carl Miller | TED,TED,2025-09-25 15:01:22+00:00,2020+
aEsikH322n4,The Autism Spectrum Isn’t What You Think It Is | Chloé Hayden | TED,TED,2025-09-24 15:00:01+00:00,2020+
RfSiAKIRI7U,Good leadership is about knowing when to step up AND when to step aside. #TEDTalks,TED,2025-09-23 20:00:30+00:00,2020+
FG0dYhiTGLI,How Do You Turn Setbacks Into Motivation? A Doctor + A Trauma Specialist Answer | TED Intersections,TED,2025-09-23 15:00:06+00:00,2020+
J5pd_vZYVFk,Imprisonment gave Lei Cheng a new understanding of freedom and how to live fully. #TEDTalks,TED,2025-09-22 16:00:37+00:00,2020+
NYQEeiz-n7I,"The World's First ""Nature Superpower""s | Ilona Szabó de Carvalho | TED",TED,2025-09-22 15:00:45+00:00,2020+
dvLnIecUNL8,How to End Factory Farming | Lewis Bollard | TED,TED,2025-09-21 15:01:17+00:00,2020+
Dc-qLbh30D0,Don’t get fooled by AI — here’s how you can tell what’s real. #TEDTalk,TED,2025-09-20 15:00:33+00:00,2020+
sb34MfJjurc,How Nearly Dying Helped Me Discover My Own Cure (and Many More) | David Fajgenbaum | TED,TED,2025-09-20 00:51:14+00:00,2020+
qHsXWoW86cc,"Your daily reminder to not let ""perfection"" get in the way of progress! #TEDTalks",TED,2025-09-19 16:01:45+00:00,2020+
CDs2d3dJtYk,The Case for Making Art When the World Is on Fire | Amie McNee | TED,TED,2025-09-18 15:01:43+00:00,2020+
ESkB4_8YClI,How to Unlock Your Communication Superpower (W/ Charles Duhigg) | How to Be a Better Human | TED,TED,2025-09-17 15:00:32+00:00,2020+
Qu6xTcDmEs0,Broken systems are not inevitable — here’s how to enact change #TEDTalks,TED,2025-09-16 19:00:33+00:00,2020+
bGhSZLdGFEQ,How Do You Rethink How the World Works? An Entrepreneur + an Engineer Answer | TED Intersections,TED,2025-09-16 15:00:06+00:00,2020+
vzDaaHfTIcw,Looking to reduce your spending? Start with some life editing.,TED,2025-09-15 17:01:19+00:00,2020+
BzUb5MOysLo,How Displaced People Are Driving Local Economies | Julienne Oyler | TED,TED,2025-09-15 15:00:23+00:00,2020+
P8ewXLXrTHM,"“The Unprompted,” a Poem That AI Will Never Understand | Salome Agbaroji | TED",TED,2025-09-14 15:00:40+00:00,2020+
0DRTVZn2dyo,If you want to connect with others — don’t be afraid to be a little messy. #TEDTalks,TED,2025-09-12 17:00:01+00:00,2020+
EnbfoFUFm2s,How AI Could Generate New Life-Forms | Eric Nguyen | TED,TED,2025-09-12 15:00:33+00:00,2020+
UmX4M4Np43A,300 Years of Classical Music in 18 Minutes | Joshua Bell | TED,TED,2025-09-11 15:46:30+00:00,2020+
4PVctQgFotE,Want to create real change with your posts? Ask yourself these 3 questions. #TEDTalks,TED,2025-09-10 20:00:07+00:00,2020+
JreonVbDICI,How to Engage Responsibly on Social Media (w/ Katherine Cross) | How to Be a Better Human | TED,TED,2025-09-10 15:29:26+00:00,2020+
l5aRf9wj3wg,Humans are kinder – and robots are more reliable – than we think! #TEDTalks,TED,2025-09-09 19:00:47+00:00,2020+
7z7d3UIMiEY,How Will New Tech Shape Your Life? A Roboticist + a Political Strategist Answer | TED Intersections,TED,2025-09-09 15:00:05+00:00,2020+
azW8XQ2FoXM,Trust in AI starts with the access to shape it #TEDTalks,TED,2025-09-08 16:00:04+00:00,2020+
mhLWUjB2ox4,The Science of Making Fruits and Veggies Last Longer | Jenny Du | TED,TED,2025-09-08 15:01:20+00:00,2020+
EGM-b1bhqkY,"What Sex, Soap and Alcohol Taught Me About Making an Impact | Myriam Sidibe | TED",TED,2025-09-07 15:00:20+00:00,2020+
m8VTL7jXleg,Parkour! #TEDTalks,TED,2025-09-06 22:00:45+00:00,2020+
ubpwIWAuIxQ,A little trust in strangers could be your shortcut to stronger connections #TEDTalks,TED,2025-09-05 16:01:42+00:00,2020+
iSUZjXiGHpQ,A Traditional Job Isn’t the Only Path to Success | Anuj Tanna | TED,TED,2025-09-05 15:01:22+00:00,2020+
whaesnYloMQ,Why You Should Spend Less Time with Your Kids | Lenore Skenazy | TED,TED,2025-09-04 15:01:52+00:00,2020+
LAjACL6-Yd4,How to Be More Joyful (W/ Ingrid Fetell Lee) | How to Be a Better Human | TED,TED,2025-09-03 15:00:42+00:00,2020+
aakITN-2rXc,The amazing tech powering the fastest hunk of junk in the galaxy. #TEDTalks,TED,2025-09-02 21:52:43+00:00,2020+
moZMjD3imN8,What's the Future of Art Look Like? A Visual Effects Artist + a Curator Answer | TED Intersections,TED,2025-09-02 15:00:06+00:00,2020+
K6SB7RTXGAQ,A small mindset shift can make a big impact #TEDTalks,TED,2025-09-01 16:00:37+00:00,2020+
aw59Z8v3LX0,A Bold Idea to Rebuild the Working Class | Molly Hemstreet | TED,TED,2025-09-01 15:00:06+00:00,2020+
3kkMPD744dY,A Multigenerational Musical Journey | Yijia Tu | TED,TED,2025-08-31 15:00:15+00:00,2020+
x7kCPs1LwbY,Lawyer Ian Bassin says authoritarians throughout history have followed these 7-steps #TEDTallks,TED,2025-08-30 16:01:37+00:00,2020+
sR21Ysgfpzo,Want to fill your time with something other than scrolling? Try this exercise to clear your head!,TED,2025-08-29 16:01:45+00:00,2020+
kAFBhYRlkZc,The Missing Piece in the Story of Migration | Sonia Shah and Zeke Hernandez | TED,TED,2025-08-29 15:01:31+00:00,2020+
gN07gbipMoY,A Practical Guide to Taking Control of Your Life | Cate Hall | TED,TED,2025-08-28 15:01:16+00:00,2020+
l5A5sa1NoPA,AI may one day help us eavesdrop on some turtle talk #TEDTalks,TED,2025-08-27 16:01:18+00:00,2020+
6cJViq5lGBw,How to Have Difficult Conversations with Empathy (W/ Katherine May) | How to Be a Better Human | TED,TED,2025-08-27 15:00:12+00:00,2020+
y0xn1C6ALvo,The Powerful Promise of Earth’s Harshest Places | Lei Zhang | TED,TED,2025-08-26 15:01:39+00:00,2020+
_LDAnryI0Hw,"If we create a stage for joy, it might just dance into our lives. #TEDTalks",TED,2025-08-25 16:01:02+00:00,2020+
GZKU7TgR6IU,How Common Knowledge Shapes the World | Steven Pinker | TED,TED,2025-08-25 15:00:35+00:00,2020+
Bq7OK-I4aUs,4 Beautifully Raw Tunes from “The Healing Project” | Samora Pinderhughes | TED,TED,2025-08-24 15:00:30+00:00,2020+
nYm_NroGXH0,"Head to our channel and click ""join"" to be a part of the TED YouTube Club today!",TED,2025-08-22 18:56:08+00:00,2020+
kDCXC31m7r0,"Walk without distractions. Let your mind and body wander, you might find yourself again. #TEDTalks",TED,2025-08-22 16:01:21+00:00,2020+
oBP07G7PL-k,Meeting in the Middle Isn’t Enough for Today’s Trickiest Debates | Bill Heck & Stephanie Lepp | TED,TED,2025-08-22 15:01:22+00:00,2020+
QQkP9qVM5gI,"When life gets complicated with fear, anger and joy... sometimes all you can do is laugh. #TEDTalks",TED,2025-08-21 16:11:33+00:00,2020+
ZZ0BOEOtD2U,Is AI Ruining Music? | Dustin Ballard | TED,TED,2025-08-21 15:01:05+00:00,2020+
vWDrFjKHGMY,How to Love Your Complicated Family (W/ Ashley C. Ford) | How to Be a Better Human | TED,TED,2025-08-20 15:22:25+00:00,2020+
uWzDgjLfa4E,Democracy isn’t a thing you have — it’s a thing you do. #TEDTalks,TED,2025-08-19 16:51:20+00:00,2020+
vhvyid7vVoQ,The Blueprint for Serving a Million School Lunches — Every Day | Wawira Njiru | TED,TED,2025-08-19 15:01:37+00:00,2020+
erM_s_Dtqvc,It’s okay to acknowledge things aren’t great — and work to make them better #TEDTalks,TED,2025-08-18 16:01:10+00:00,2020+
5GVqOpLDA8c,How to Turn AI Prompts into Movie Magic | Jason Zada | TED,TED,2025-08-18 15:00:09+00:00,2020+
WknzP23-y_Y,Let Your Ambition Light You Up — Not Burn You Out | Tarveen Forrester | TED,TED,2025-08-17 15:00:49+00:00,2020+
BP-iMAAZdHQ,Having a tough time lately? You still deserve to treat yourself with compassion. #TEDTalks,TED,2025-08-15 16:00:17+00:00,2020+
5MyCtvSBATI,The Multidimensional Magic of Modern Maps | Peter Wilczynski | TED,TED,2025-08-15 15:00:19+00:00,2020+
E74FQTMWPVw,700 Million People Still Live Without Electricity. Here’s the Fix | Jacqueline Novogratz  | TED,TED,2025-08-14 15:00:31+00:00,2020+
UHzWmELztPs,"Language allows us to transmit ideas across space, time, and minds. #TEDTalks",TED,2025-08-13 16:00:54+00:00,2020+
Z0PeLwgy_Xo,What Kids Actually Need Today (w/ Richard Weissbourd) | How to Be a Better Human | TED,TED,2025-08-13 15:01:03+00:00,2020+
sQvDPZn-F8A,"Whether you love Taylor Swift, Hamilton, or anything in between, this one is for you. 🧡 #TEDTalks",TED,2025-08-12 17:04:47+00:00,2020+
zYg6bLCBMxY,A Small Nation’s Surprising Solution to Unemployment | James Mnyupe | TED,TED,2025-08-12 15:01:43+00:00,2020+
DHO1o5F-pLw,This artist shares how she trained an AI chatbot from her late grandfather’s archives. #TEDTalks,TED,2025-08-11 16:00:25+00:00,2020+
O29X1Ls8KoA,Why Does Uncertainty Bother Us So Much? | Adam Kucharski | TED,TED,2025-08-11 15:00:51+00:00,2020+
-0aZ2TmrsX8,"Make no mistake... or do, it might make you famous! #TEDTalks",TED,2025-08-08 16:00:00+00:00,2020+
HYepzb4-FWI,How I Turned Frustration Into Creative Success | Joshua Schachter | TED,TED,2025-08-08 15:00:41+00:00,2020+
ts0Q_HNo_LA,An Unexpected Plan for Peace in the Middle East | Nada Majdalani | TED,TED,2025-08-07 15:01:53+00:00,2020+
_8BKbEbwCLE,Turns out controlling AI is… complicated #TEDTalks,TED,2025-08-06 16:01:10+00:00,2020+
ZdhSeoqPJ1g,How to Nurture Long-Distance Friendships (W/ Aminatou Sow) | How to Be a Better Human | TED,TED,2025-08-06 15:01:13+00:00,2020+
OrNqEcNkoF0,How to Get People to Do What You Want | Barry Sonnenfeld | TED,TED,2025-08-05 15:00:43+00:00,2020+
AJCRcBx3Xpk,The kids' show that has EVERYONE in their feels. #TEDTalks,TED,2025-08-04 16:00:16+00:00,2020+
-OAP0ho5AUg,How to Build the 3D World of Your Dreams with a Text Prompt | Kiran Bhat | TED,TED,2025-08-04 15:00:00+00:00,2020+
aZ5Kuowfc4g,The Jokes AI Won’t Tell | Jena Friedman | TED,TED,2025-08-03 15:00:05+00:00,2020+
MWjm_zvdYdI,The Miraculous Device That Saved My Farm — and Changed My Life | Josephine Waweru | TED,TED,2025-08-01 15:00:41+00:00,2020+
dx-vObCdxRI,"Zero gravity, infinite potential. #TEDTalks",TED,2025-07-31 16:01:07+00:00,2020+
nE1fRDYjwwU,A Musical Duet with AI Herself | Todd Almond and Donna Murphy | TED,TED,2025-07-31 15:01:24+00:00,2020+
okSk0lbMWQc,You’re not that deep (and that’s OK) #TEDTalks,TED,2025-07-30 17:01:08+00:00,2020+
v4ThfAHpMTE,How to Have a Better Sense of Humor (W/ Dan Harris and Guests) | How to Be a Better Human | TED,TED,2025-07-30 15:01:47+00:00,2020+
BeUTAFHlKQ0,Why You Should Be Able to Vote on Your Phone | Bradley Tusk | TED,TED,2025-07-29 15:00:29+00:00,2020+
443yrCLHf8s,Here’s your sign to enter your polyglot era. #TEDTalks,TED,2025-07-28 16:00:08+00:00,2020+
L_3KmTevD5o,Why Love Is Harder in a Second Language | Magdalena Hoeller | TED,TED,2025-07-28 15:00:36+00:00,2020+
y6ymtVfKIfI,Howl’s that for some wild communication? #TEDTalks,TED,2025-07-26 16:01:27+00:00,2020+
ZhruqkPeJ6o,How to Make Climate Stories Impossible to Ignore | Katherine Dunn | TED,TED,2025-07-25 15:01:07+00:00,2020+
3pa3EjAqDXA,"This architect explains how lack of diversity leads to thoughtless, compassionless spaces. #TEDTalks",TED,2025-07-24 16:00:09+00:00,2020+
tpa7eWBoPdg,Moral Imagination Meets Bold Entrepreneurship | Sitoyo Lopokoiyit and Jacqueline Novogratz | TED,TED,2025-07-24 15:01:44+00:00,2020+
oTY_r-N49DA,Why We Need to Rethink Fashion (w/ Diarra Bousso) | How to Be a Better Human | TED,TED,2025-07-23 18:34:28+00:00,2020+
noVNEeU5CS8,Photographer Platon says empathy is the secret ingredient for finding a human connection.,TED,2025-07-22 16:01:22+00:00,2020+
Ki5AcnSWbSs,What If the Climate Movement Felt like a House Party? | Matthew Phillips | TED,TED,2025-07-22 15:00:36+00:00,2020+
eZ1PdfBPyL0,The Inside Story of Notre-Dame’s Incredible Reconstruction | Philippe Villeneuve | TED,TED,2025-07-21 15:01:10+00:00,2020+
cjG0m9QUF34,The Delicious Potential of Rescuing Wasted Food | Jasmine Crowe-Houston | TED,TED,2025-07-20 15:00:59+00:00,2020+
IVxXWjbDQXQ,"Table for one? Yes, please. #TEDTalks",TED,2025-07-18 16:00:27+00:00,2020+
q5_PrTvNypY,How to Spot Fake AI Photos | Hany Farid | TED,TED,2025-07-18 15:01:36+00:00,2020+
7Xbm2F64_c0,The Fire-Breathing Dragon-Horse Sparking Wonder in a City near You | Frédette Lampre | TED,TED,2025-07-17 15:00:26+00:00,2020+
YnailukMUGw,Artist Doris Mitsch uses photo stacking to cover nature in motion. #TEDTalks,TED,2025-07-16 16:01:03+00:00,2020+
dOtN6IQv3uw,Why Work Won’t Love You Back (and That’s OK) (w/ Sarah Jaffe) | How to Be a Better Human | TED,TED,2025-07-16 15:01:12+00:00,2020+
DM6UVe5jsxA,I’ll Probably Lose My Job to AI. Here’s Why That’s OK | Megan J. McArdle | TED,TED,2025-07-15 15:00:22+00:00,2020+
qpVvo3svuJc,"Your immune system has feelings, too. Take care of your body AND your mind. #TEDTalks",TED,2025-07-14 17:01:09+00:00,2020+
u0fFIJapsRY,The Razor-Thin Line Between Contagion and Connection | Dan Taberski | TED,TED,2025-07-14 15:01:35+00:00,2020+
mKkXUV343PQ,Would you hand over control of your life to an algorithm? #TEDTalks,TED,2025-07-12 14:01:14+00:00,2020+
GdVCAcCMqVA,A Spine-Tingling Dance of Light and Shadow | Tony Testa | TED,TED,2025-07-11 15:00:36+00:00,2020+
LkKOmzdaoH8,Now that's what I call a built-in drum kit! #TEDTalks,TED,2025-07-10 16:00:39+00:00,2020+
rmASLb_Yn5Y,Are We Cooked? How Social Media Shapes Language | Adam Aleksic | TED,TED,2025-07-10 15:01:35+00:00,2020+
l8QqI25FBrc,Could AI be the cure to our loneliness epidemic? #TEDTalk,TED,2025-07-09 16:01:29+00:00,2020+
UbzsTXDvhAQ,When Is It OK to Be Wrong? (w/ Tenelle Porter) | How to Be a Better Human | TED,TED,2025-07-09 15:01:02+00:00,2020+
noWh8SSeRCo,Let’s Get Real About Free Speech | Greg Lukianoff | TED,TED,2025-07-08 15:01:33+00:00,2020+
Dp_MbiueqjI,Former VP Al Gore debunks “climate realism” and urges action as climate progress happens. #TEDTalks,TED,2025-07-07 16:00:31+00:00,2020+
FvKeHcpps1Y,The Economic Opportunity Hidden in the Climate Transition | Marielle Remillard | TED,TED,2025-07-07 15:00:34+00:00,2020+
MeWAG1QH5sg,TED Talks Daily Book Club: Talk to Me | Rich Benjamin | TED,TED,2025-07-06 15:00:28+00:00,2020+
NlLmAbt7Q9k,"When then entire sky is your canvas, the possibilities are endless. #TEDTalks",TED,2025-07-05 16:00:41+00:00,2020+
9tQPo-18jC8,Dinosaur techniques got a tech upgrade just in time for Jurassic World Rebirth. #TEDTalks,TED,2025-07-04 16:00:27+00:00,2020+
Ztx0Bch3h9s,Why Climate Action Is Unstoppable — and “Climate Realism” Is a Myth  | Al Gore | TED,TED,2025-07-04 15:01:14+00:00,2020+
LJop58DzgFs,Ideas change everything — and we want to hear yours. #TEDTalks,TED,2025-07-03 21:11:09+00:00,2020+
1IAaKLAVysQ,A New Vision of Healthy Masculinity | Davonte Green | TED,TED,2025-07-03 15:00:03+00:00,2020+
hMAU8do7azU,Will AI be your next tutor — or cheat code? #TEDTalks,TED,2025-07-02 17:01:00+00:00,2020+
Mq1S5gEztHE,“Why Great Artists Steal” | How to Be a Better Human | TED,TED,2025-07-02 15:00:53+00:00,2020+
fkOMupkw5D8,How to Speak Up — Even When You Don’t Want To | Sarah Crawford-Bohl | TED,TED,2025-07-01 15:01:29+00:00,2020+
R0AmSjmb1Zk,A new POV is more powerful than you think. #TEDTalks,TED,2025-06-30 17:00:39+00:00,2020+
eafeQYppKmw,How Music Helped Me Live Through Long COVID | Joshua Roman | TED,TED,2025-06-30 15:01:18+00:00,2020+
gssX0xSDb8k,The Climate Movement Needs New Stories — Here’s Mine | Fenton Lutunatabua | TED,TED,2025-06-29 15:01:15+00:00,2020+
jLkKo9o-jcY,"As AI nears agency, this ""godfather of AI"" warns of the risks and shares a bold plan. #TEDTalks",TED,2025-06-28 16:01:12+00:00,2020+
RX6UMSt1RVQ,Please relax and try to answer each question honestly... #ZeFrank #TEDTalks,TED,2025-06-27 17:00:38+00:00,2020+
DUfobESjj6s,The Surprising Power of Your Nature Photos | Scott Loarie | TED,TED,2025-06-27 15:00:22+00:00,2020+
4NzfiiMDtYo,The Hidden Cost of the Green Transition’s Mineral Rush | Galina Angarova | TED,TED,2025-06-26 15:00:15+00:00,2020+
Zf2UTGOKHKw,What happens when video game communities go IRL? #TEDTalks,TED,2025-06-25 17:00:48+00:00,2020+
Aa7tNxxZuu0,How to Design a Creative Life (w/ Debbie Millman) | How to Be a Better Human | TED,TED,2025-06-25 15:00:13+00:00,2020+
akXpn8xHwkY,What I Learned About Freedom in a Secret Chinese Prison | Lei Cheng | TED,TED,2025-06-24 15:00:03+00:00,2020+
xesXSrkLLNk,"“I belong to an amazing, vibrant community that uplift each other even when others won’t” #TEDTalks",TED,2025-06-23 16:01:41+00:00,2020+
iLhFAWKCE0M,Forget Hustle Culture. Behold the Artist Corporation | Yancey Strickler | TED,TED,2025-06-23 15:01:19+00:00,2020+
GvG40fNtd2E,The US Bombed Iran. Now What? | TED Explains the World with Ian Bremmer,TED,2025-06-23 01:34:27+00:00,2020+
ZAnLIXNbD9M,Is chaos media the end — or the start of a new era? #TEDTalks,TED,2025-06-21 17:00:49+00:00,2020+
0ZLLoNYEYfs,Stop Telling Single People to Get Married | Peter McGraw | TED,TED,2025-06-20 15:00:02+00:00,2020+
lq5rg_0o_h4,“The opposite of poverty is justice.” - Bryan Stevenson #TEDTalks,TED,2025-06-19 20:00:37+00:00,2020+
saTGDtFQAMI,Can AI Help Us Speak with Wolves? | Jeffrey T. Reed | TED,TED,2025-06-19 15:01:35+00:00,2020+
cHBBSmGdy0s,Jon ‪@youshaei says you might want to rethink AI tools #TEDTalks #TEDIntersections,TED,2025-06-18 16:01:04+00:00,2020+
hxms1R9zy5k,How to Trust in Times of Uncertainty (w/ Rachel Botsman) | How to Be a Better Human | TED,TED,2025-06-18 15:01:14+00:00,2020+
plbqT4dBNwo,Is Your Job Safe from AI? A Career Consultant + a YouTuber Answer | TED Intersections,TED,2025-06-17 15:00:06+00:00,2020+
KTrSJgM2-xU,TED Talks Watch Party: Climate Solutions in Motion,TED,2025-06-16 15:18:57+00:00,2020+
D3I8ZeiLX2s,Is This the Time of Monsters — or Miracles? | Angus Hervey | TED,TED,2025-06-16 15:00:20+00:00,2020+
dMQHhaHLq7k,This teen’s simple Reddit question sparked a movement to fight misinformation. #TEDTalks,TED,2025-06-15 17:00:44+00:00,2020+
DEBo0hG8shE,A Parent’s Guide to Raising Kids After Loss | Andy Laats | TED,TED,2025-06-15 15:00:17+00:00,2020+
gHbzWy-5i3I,Desire doesn’t just happen – it’s created with intention. #TEDTalks,TED,2025-06-14 18:00:41+00:00,2020+
IHrGK3Mu5K4,How to Build in Space — for Life on Earth | Ariel Ekblaw | TED,TED,2025-06-13 21:21:05+00:00,2020+
n1xXeGokRXA,"Our default wiring is to help. So, why don’t we? #TEDTalks #Compassion",TED,2025-06-13 17:01:00+00:00,2020+
qhuZvtb0cbE,The Future Isn’t Just Coded — It’s Built | Lauren Dunford | TED,TED,2025-06-12 15:01:32+00:00,2020+
WCnqWo3rKmg,Sometimes your inner voice matters more than others’ advice #TEDIntersections,TED,2025-06-11 17:00:40+00:00,2020+
jHRoBLZ0GMw,Always Bring Your Whole Self (w/ Heather Havrilesky) | How to Be a Better Human | TED,TED,2025-06-11 15:01:21+00:00,2020+
leaxVE3qF6g,A Filmmaker + a Therapist on People-Pleasing | TED Intersections,TED,2025-06-10 15:00:06+00:00,2020+
G4ecYUNkncE,Yoshua Bengio — the “godfather” of AI — warns that unregulated AI could be catastrophic. #TEDTalks,TED,2025-06-09 18:00:26+00:00,2020+
vXxBREW8XAI,How I Make Vegan Food Sexy | Pinky Cole | TED,TED,2025-06-09 15:01:25+00:00,2020+
