video_id,status,n_comments,error
zamvnyBB-SU,ok,61,
lY0H1E8DLtk,ok,31,
OrB9JBEk1ds,ok,146,
0DHywidLX6A,ok,200,
-XbrhfGNLOY,ok,37,
1mLQFm3wEfw,ok,180,
xgBnYr0_FRk,ok,140,
cZe3zcNoIKk,ok,226,
WyprXhvGVYk,ok,282,
pzH92njLrTE,ok,74,
deG_LTcAjaM,ok,148,
QMcwDmHiUZ8,ok,36,
wYb3Wimn01s,ok,251,
WvfydcUeXls,ok,76,
5qzy1fHYQNg,ok,86,
i2l9v_seHCc,ok,38,
KyVSuI6JyOs,ok,299,
Lv-TjM4YVzE,ok,43,
jlhtTKPkg5M,ok,139,
pnKhVpgcmFc,ok,245,
jOsX_HnJtHU,ok,95,
pcF6IRpe-Og,ok,221,
VlHiEN1zTKI,ok,238,
uv5-hIif7BQ,ok,500,
z1r1ugmDxjk,ok,26,
A3L6OZdnVWE,ok,191,
f7MghGrscVA,ok,298,
Rcm3rPz_Q94,ok,272,
tz9-N_mRI04,ok,147,
G7PydoX_WNQ,ok,61,
Y0vRupFPw90,ok,500,
IOABs1cOqDo,ok,57,
kvdHqS3ryw0,ok,500,
MehKgIcoj6o,ok,384,
ykLj-Hc28o4,ok,107,
roXTB6pQn28,ok,168,
v5c3FE_qRnI,ok,144,
762c6pFpoqg,ok,30,
1fZ915L1w7I,ok,133,
i_wtaoHCw3k,ok,66,
AEKy1AS75Zs,ok,102,
PX61e3sAj5k,ok,235,
iMFJef3xnmg,ok,338,
Xb1Wq4NA290,ok,133,
ajGgd9Ld-Wc,ok,500,
awADEuv5vWY,ok,442,
0R9zjn9BBvA,ok,500,
l--QYXCecew,ok,173,
9jZHw7Wf0v0,ok,500,
mhEYvrFOP88,ok,67,
TSomH3iGgYY,ok,40,
ciDjhKKxOaY,ok,68,
o4R1dGMxhLw,ok,77,
qaIghx4QRN4,ok,500,
4R3gFN8sUa8,ok,79,
POHYyP4EbzE,ok,120,
ovKqmRyOGcg,ok,95,
IQkj4CF_ha4,ok,156,
4xKC0ldOn0E,ok,146,
qxz68bDIHCw,ok,457,
CXy1byguvJY,ok,143,
6ElobAhlQo0,ok,148,
FW3198J83RQ,ok,62,
21hgbMa_sVc,ok,66,
WBqnzn77MEE,ok,166,
4INdeZ5HYpw,ok,238,
XY_lzonfE3I,ok,500,
o2DDU4g0PRo,ok,500,
zHbkOWz6AAg,ok,78,
yLfCCcVDUiU,ok,121,
ylOlZz7s52Q,ok,137,
1g-1_Y3fvUg,ok,134,
WhpAYw9kCt8,ok,500,
rfi3w9Bzwik,ok,500,
KAQ11iNknoU,ok,500,
dKq34EVggjI,ok,64,
QAAxKRFP2Mw,ok,97,
hItQZfVU6-g,ok,115,
GRfudKFLAmI,ok,273,
v9EKV2nSU8w,ok,500,
4xJ1rSq4nZ4,ok,89,
LsAN-TEJfN0,ok,115,
0g0S34XE2b8,ok,100,
HW2SSoYteIs,ok,180,
BPsSKKL8N0s,ok,500,
XyTcINLKq4c,ok,500,
kefDIEb3xyQ,ok,159,
AI7M-JTC6_w,ok,135,
2LRwvU6gEbA,ok,123,
p1gVCOFXGZk,ok,215,
lhoCdZFoktQ,ok,340,
L4N1q4RNi9I,ok,500,
rJmwZhy9Suk,ok,79,
yue6t5UmP4o,ok,274,
9IPHZ2rN-Hs,ok,95,
E3cK8IL0JCE,ok,171,
cUee1I69nFs,ok,500,
1w3NXBXdY5c,ok,74,
5foou7mIA0w,ok,85,
7a5NyUITbyk,ok,500,
klm0ghWoEhQ,ok,85,
FcN3BW4vR7M,ok,55,
PLk8Pm_XBJE,ok,500,
r-YXvkWLy-g,ok,322,
-nKdufEaL8k,ok,35,
xjvTIP7pV20,ok,67,
l4gJCBK0Tfc,ok,73,
3boKz0Exros,ok,114,
ARb2UfDgSHQ,ok,281,
dO1LxQEoGLc,ok,89,
_tewedUBhAo,ok,70,
A_u2WFTfbcg,ok,219,
TZNOrZIdct8,ok,102,
xHHb7R3kx40,ok,500,
hQltlSDNmd0,ok,162,
SO7pX6ojJQ0,ok,89,
3P-2dcS19fk,ok,85,
zfbigT9I0Qg,ok,36,
Rhcrbcg8HBw,ok,500,
L-q-tSHo9Ho,ok,500,
-guHd9Zrbn4,ok,446,
vVx39Jv6PFM,ok,500,
hPgY45xsGsU,ok,81,
EZKDkSY1GBM,ok,63,
phu4Z6QEXJE,ok,67,
Bs2Fv3YiSFM,ok,411,
pVeq-0dIqpk,ok,253,
g3vSYbT1Aco,ok,500,
eemOZfsrKdg,ok,35,
3-UcGCnJ14c,ok,306,
7MHOk7qVhYs,ok,135,
F2XPF6rQ6fs,ok,107,
yCm9Ng0bbEQ,ok,500,
waVUm5bhLbg,ok,408,
1XvLEhZIAVk,ok,53,
TfKpvpxdNz8,ok,84,
yF4MgSh7VO4,ok,20,
JoUZ929qoLk,ok,398,
_2PhFnwj608,ok,58,
U4gR_cd6xOc,ok,78,
Dar8P3r7GYA,ok,500,
kuT7zWZEwl0,ok,112,
LY5hMMjiN6k,ok,189,
5zWmdHmJMd0,ok,92,
c0bsKc4tiuY,ok,500,
cfzkBGgxXGE,ok,150,
Erm4vP1vTn8,ok,157,
aMkNASF9lwE,ok,117,
3B24RaqA33k,ok,195,
qQ-PUXPVlos,ok,500,
IyrcWMvu9ek,ok,19,
RKK7wGAYP6k,ok,500,
zbHe4RpgV80,ok,101,
wD3-6JIUF7M,ok,240,
V84b-WIlNA0,ok,81,
zA6_pcEz8Ls,ok,196,
kZP8Kqr_bcw,ok,54,
-I3e6Mkfp7M,ok,71,
Tu01sNfs5SQ,ok,77,
hs-YuHv0vUk,ok,73,
uJr4wGcLNsA,ok,72,
r9Zz4hYuGdw,ok,296,
WKlIyta-lu4,ok,74,
VM6HZqQKhok,ok,500,
lXQ4HSMp1OA,ok,106,
qpfq3xCdAu4,ok,55,
SQB9zNWw9MA,ok,52,
J3pGKt7fE-M,ok,156,
UQzvNIIMayo,ok,237,
56XQd6fcWu8,ok,164,
0JGarsZE1rk,ok,41,
DGvPfD1Dd1U,ok,41,
tl-3r8Gid90,ok,44,
5QTjSH1KGlY,ok,33,
M5PiTCwoQRo,ok,127,
1XL8I9-IqRY,ok,24,
ZLiUelSu7s8,ok,63,
BzeTjn0R2VY,ok,340,
L0qnh0m50vQ,ok,202,
Bs86giWcjLA,ok,217,
n3qA8DNc2Ss,ok,141,
2j00U6lUC-c,ok,134,
ERSZb2wHFDw,ok,143,
m6X1i8khmt8,ok,364,
yuu6o4AQwNI,ok,54,
u1_dYypojbE,ok,73,
Qao76IPXW-E,ok,169,
VxE_itIllxE,ok,47,
J_Sc7hYKstI,ok,59,
6k8YBJ5sgko,ok,99,
HqekWf-JC-A,ok,135,
TUgBd-yK7-4,ok,54,
5CSDIcUsIJk,ok,105,
B43f89Y9f-A,ok,116,
LHmz_s981-g,ok,28,
2VBkDNzeRZM,ok,51,
xQZxGCPjpqM,ok,27,
BHY0FxzoKZE,ok,500,
OIlSXRC-B-I,ok,367,
USnf5kbsMlg,ok,71,
OEydHbngSz0,ok,68,
wOsQKjNoHmw,ok,133,
jk6Y3f2c4-I,ok,73,
1tcqfWki-hw,ok,110,
EV3OmxrowWE,ok,74,
guXxy8LH2QM,ok,336,
twWkGt33X_k,ok,125,
yeVU2Ff4ffc,ok,78,
TFgtI7nt6Q4,ok,70,
YsXg3J1x4OY,ok,49,
Cprp_EjVtwA,ok,150,
1oNlTrLIjU4,ok,137,
Y0UB6g8Rsyw,ok,150,
mgcjr1yz7ow,ok,45,
5ErKrSyUpEo,ok,169,
ZivM_83PBU0,ok,3,
atKSMfx4E3I,ok,54,
wmE8dQcZgB4,ok,81,
wmMrZyVANUo,ok,80,
PfWGiu0jGv0,ok,47,
PbgB2TaYhio,ok,500,
hQigUH0vZSE,ok,153,
k0GQSJrpVhM,ok,500,
iclWth_VvBs,ok,260,
NcmxEPOQQzg,ok,48,
5RAJvzV9j-o,ok,94,
R84vqXjXWJc,ok,113,
pgmiPXAwiLg,ok,500,
b4k-KPELNcc,ok,28,
NDQ1Mi5I4rg,ok,487,
ZJPdJuhI03U,ok,65,
20adDr7Felw,ok,151,
7LE4MoJ-2po,ok,75,
mT4Qbp89nIQ,ok,500,
8UhqkX2VAmo,ok,85,
_7t6Ry4PlTo,ok,27,
tbvUCrS5_5I,ok,50,
85hbMtegrLc,ok,66,
yg8SBuTuoKk,ok,188,
C6mNITMY7e0,ok,30,
JoGCaI1HzYo,ok,108,
RtFFT4zjyTM,ok,56,
ZpT0cw9bmiw,ok,17,
ZzugJPASNB8,ok,56,
dDZoGcQVjJg,ok,500,
-mhe7COLiR0,ok,63,
j4LSwZ05laQ,ok,108,
LhszKevcH30,ok,53,
6oLsJUH1cfU,ok,52,
a17Z5Sk2XJY,ok,88,
t6eFzt6kFGE,ok,47,
jKM0jlPW8x0,ok,111,
S-3qnZrVy9o,ok,84,
oHDq1PcYkT4,ok,142,
dOt4NkcmIUg,ok,242,
4tQee2_JgUo,ok,36,
F0ofeD8VKMA,ok,48,
VMXdSkW6hns,ok,267,
O13KwsyDqeE,ok,147,
nLB8A--QdHc,ok,136,
ER0G2S9r7aE,ok,75,
0gks6ceq4eQ,ok,500,
M0-b-z5Le10,ok,61,
XZiNVGA78kA,ok,164,
itLUXZnLRn8,ok,120,
u4L130DkdOw,ok,500,
YATYsgi3e5A,ok,159,
mLufqwmPl1A,ok,44,
fWqKalpYgLo,ok,39,
55yGmKc6WfE,ok,35,
jtVIDBs60S8,ok,70,
j_GzkjHtFiA,ok,92,
aupPrDnhrKA,ok,58,
G88JZ1DIdg8,ok,121,
Kab-mpU-YVM,ok,188,
FQfWKSdIreM,ok,49,
1U2qMRGihGg,ok,500,
Cetg4gu0oQQ,ok,500,
5UH7uTpTa44,ok,202,
QijH4UAqGD8,ok,500,
CiLn-GrcuEs,ok,97,
J6tgYBMXR6s,ok,184,
bZsn1_DARRs,ok,37,
t8R_GKS-M2Y,ok,102,
73rUjrow5pI,ok,149,
2wseM6wWd74,ok,334,
uL5XUwfkxZw,ok,57,
JrRRvqgYgT0,ok,77,
coHWLitlm-U,ok,99,
xRL2vVAa47I,ok,500,
d0a0eXJ5TJM,ok,44,
F5h6ynoq8uM,ok,71,
g-ONUFFt2qM,ok,42,
A_xXC37CDSw,ok,500,
a6Qvzp516gY,ok,94,
_bm98rrVZzE,ok,84,
5nys6iebjHw,ok,116,
HbQZ7jAvgoI,ok,500,
y1yK36RMyRE,ok,116,
mGbMwP8MDjg,ok,95,
Sv5QitqbxJw,ok,77,
xAXUq-Qc8DI,ok,211,
O6Vayv9FCLM,ok,212,
HX17MXvwYHo,ok,158,
5w5BhwLzoqg,ok,77,
9y7YEmyz-Do,ok,81,
HNMQ_w7hXTA,ok,408,
Mt0PiXLvYlU,ok,134,
rtcrqLWZr_0,ok,90,
QPC5_P2_Fu8,ok,500,
DJGreSgaOTc,ok,48,
iFTWM7HV2UI,ok,500,
z3kdIL_EbQU,ok,46,
swB7Ivct8d8,ok,500,
lPtPG2lAmm4,ok,449,
ZSEO3dpAs5w,ok,55,
2BVSEnJte84,ok,289,
Uq1idqpX9-A,ok,72,
Q-sK-s_TzN0,ok,173,
hfznpykprP0,ok,82,
a4ZBzM3L6ws,ok,261,
0-FkPxSc_M4,ok,54,
yNhu0MG_2MA,ok,138,
Qd5rAVHT6Vw,ok,100,
qWNae7vYK6s,ok,475,
8nbeD1mwCdo,ok,500,
_B9A3J70IPQ,ok,85,
B905LapVP7I,ok,101,
Ogce5D2XMZ0,ok,149,
pvBlSFVmoaw,ok,500,
28sa2zGgmwE,ok,203,
iU1bhHeCkoU,ok,293,
KCr8s57hdzY,ok,299,
OzA6jRYjVQs,ok,500,
shG0ezBeeJc,ok,173,
3o655tLnik0,ok,115,
oEIYHTlbeLA,ok,500,
0txtVkBUdSQ,ok,63,
8Dv2Hdf5TRg,ok,195,
ZL-6MeYBeUs,ok,500,
8woKcr7u-YQ,ok,179,
x7I5BWW-0c8,ok,76,
D8S_LLnV3W8,ok,88,
zawpbVpu5nY,ok,107,
vGX3FA_rQq4,ok,106,
h9deGh8_tEc,ok,50,
qYUmI5kGsYk,ok,247,
OqUaEJLfrLo,ok,500,
0bRocfcPhHU,ok,75,
lWnr-99DNeE,ok,56,
2wu28tI9VkM,ok,102,
MQrhPhan5Gw,ok,109,
lUO0xDSJQVI,ok,56,
tg_CwQwYNjc,ok,39,
_ryJK294Psw,ok,229,
H03o2WCBoDU,ok,181,
yjtCDgjxRAw,ok,87,
Qhomjw2P-V0,ok,100,
y9Trdafp83U,ok,500,
qty0NjF3pdQ,ok,167,
acikxzM6GaY,ok,97,
hv-tFIuhD8E,ok,92,
B5pFS8XD_MM,ok,112,
eVFYhbHpfqU,ok,119,
HY71088saG4,ok,200,
hz2ONnzRANs,ok,113,
0ZfSOArXbGQ,ok,62,
kdqUhTnAgJU,ok,168,
BXcFEhl7ynM,ok,135,
nz0cAjXVepg,ok,157,
a_avBsX60-s,ok,44,
dkmpRQdJslI,ok,184,
Iv3Ud7_hv9g,ok,61,
BPeFy4iyzn0,ok,103,
Urk3xn7l3AM,ok,297,
u9Lu85L111Y,ok,91,
tb-WdVA4_bo,ok,142,
_2u_eHHzRto,ok,327,
HXbsVbFAczg,ok,434,
tS2aI-c3Q8A,ok,68,
ptIecdCZ3dg,ok,266,
9B5Z-7ELMO8,ok,192,
IFjD3NMv6Kw,ok,500,
RlQ3C_VanaU,ok,403,
rThUrXYaneo,ok,106,
c73Q8oQmwzo,ok,440,
gbDraZi7F_4,ok,65,
ultonpeO0ZA,ok,83,
Hg9STIrY0No,ok,110,
WfjzkO6_DEI,ok,290,
Wgt8QUHQjw8,ok,246,
DJMhz7JlPvA,ok,122,
Cgxsv1riJhI,ok,500,
2vE-elqTGlQ,ok,15,
LQq3NSoQH48,ok,180,
DDaldVHUedI,ok,151,
AO4In7d6X-c,ok,500,
FauPVZxDXxk,ok,47,
cgxZ4H3gJ8c,ok,500,
bJkv9b9o9lo,ok,73,
nO69Njad-ec,ok,96,
mguvTfAw4wk,ok,500,
PrK0CifulU0,ok,86,
SSZG5aPkZyM,ok,57,
pk35J2u8KqY,ok,91,
0K5OO2ybueM,ok,396,
Tmk7nAvpMXQ,ok,126,
C74amJRp730,ok,500,
1o9NEtA2IEQ,ok,58,
TppG2Wcl3bY,ok,182,
AMVgX8cXsHA,ok,225,
6wNif5SlN08,ok,100,
ULNPLFrTirQ,ok,166,
weWl6PqAdHY,ok,240,
RD_SLJG7oi8,ok,191,
PYjWLqE_cfE,ok,64,
Fc1yN6uxZfQ,ok,104,
lyu7v7nWzfo,ok,500,
fscaRh2OtXk,ok,80,
-E5K2pGB08Y,ok,179,
bnvnBwP9sTo,ok,228,
Q6U69HbAF9Y,ok,348,
5J6jAC6XxAI,ok,500,
X41iulkRqZU,ok,244,
qKJv4S5peJQ,ok,167,
Hf_zXx09IB8,ok,56,
48x_00Iy0ac,ok,266,
HDjM5lw8OYo,ok,134,
YsA_JTeHJ6A,ok,268,
VbeekjZP-CI,ok,318,
N9HF8mMe2pU,ok,59,
D9ZNpt6FVTY,ok,127,
PgCmT0qkfQM,ok,256,
NP8xt8o4_5Q,ok,500,
KJPpJhQxaLw,ok,121,
WyOSqjIABe0,ok,337,
3vJ4-UH38dQ,ok,56,
_B1JmOerYmY,ok,137,
ydKcaIE6O1k,ok,500,
8olL43PKJKw,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=8olL43PKJKw&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
TS6lFDVR-3g,ok,500,
ta2Wvy9F_gA,ok,388,
U5-yBjKKicA,ok,186,
EBK-a94IFHY,ok,166,
t-K6bn9sc50,ok,57,
ORthzIOEf30,ok,500,
urOCG-MlB9g,ok,42,
sVtIuDKFO1c,ok,52,
BvpmZktlBFs,ok,197,
TO-_kVIkY6A,ok,398,
AhUhpfKeLus,ok,137,
0ztdofPc8Rw,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=0ztdofPc8Rw&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
ALTvG9MIR64,ok,36,
CL-SiaFuLo4,ok,500,
twG4mr6Jov0,ok,500,
lwVYaY39YbQ,ok,169,
F89eycANUrQ,ok,500,
0ygtX2nyexo,ok,489,
vWJwa7lntTs,ok,144,
nFEgRt2EH1g,ok,221,
S6ufvYWTqQ0,ok,500,
sRT61YB0hSQ,ok,113,
0NV1KdWRHck,ok,500,
C2p42GASnUo,ok,500,
nbYQ7kdt0U4,ok,68,
WfD_FRPjQTo,ok,69,
Sf8j5LFv3nI,ok,43,
tjkrKA1cVdU,ok,92,
sFIDCtRX_-o,ok,56,
zIwLWfaAg-8,ok,500,
VzyjDR_AWzE,ok,365,
cGxybNBWy1U,ok,110,
BIvezCVcsYs,ok,500,
mkd_XHXhCcw,ok,91,
36zrJfAFcuc,ok,500,
PaxNc5-qn6s,ok,144,
xmKULRGBeG8,ok,65,
ZWfCi9WxK1E,ok,115,
7_RGn75JcZ8,ok,226,
38OUCtzkT4Q,ok,126,
Bo8YN3oB0Cw,ok,135,
HR9956gDpUY,ok,163,
Zwwanld4T1w,ok,199,
ag33QJmknXM,ok,158,
I1cGiNnJZgU,ok,40,
akiQuyhXR8o,ok,126,
TeGr86rq06c,ok,49,
AYzA2uyd9_s,ok,500,
IfSkBBgF4a0,ok,46,
-vqV-gHa2FE,ok,163,
mWA2uL8zXPI,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=mWA2uL8zXPI&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
ByEoeBYUwOo,ok,72,
zcMj4Az1MwE,ok,500,
esD6aaIjhek,ok,155,
N0vRIqeoefs,ok,342,
UG_X_7g63rY,ok,320,
qxmEpmCtM3o,ok,159,
n8yhaFd_GpM,ok,500,
-GhVGZVcME8,ok,172,
xlUPlxSpDRo,ok,44,
JlbwchclCBo,ok,52,
es4w3WUcrN0,ok,151,
7kkRkhAXZGg,ok,500,
aTfwA1TaH3Q,ok,90,
_pQ1BCdSTTI,ok,39,
M_4x6G0zzeg,ok,195,
CVdPhUPO5YU,ok,147,
kTz52RW_bD0,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=kTz52RW_bD0&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
z0HsPBKfhoI,ok,500,
2ju61VPdTzw,ok,93,
w1R4F9s_oow,ok,166,
8UPHFjHvGvY,ok,496,
ktOeFgmdIAo,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=ktOeFgmdIAo&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
dY9f9bFctUE,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=dY9f9bFctUE&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
bVV2Zk88beY,ok,500,
6cL5Nud8d7w,ok,500,
HfMhU6qjVVM,ok,68,
aR5N2Jl8k14,ok,500,
BXlnrFpCu0c,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=BXlnrFpCu0c&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
9qd36_QPxSY,ok,136,
YKACzIrog24,ok,193,
ogeGJS0GEF4,ok,211,
szt7f5NmE9E,ok,500,
rftagV38YKY,ok,127,
AkUcaludrcI,ok,83,
WJo98LfIfEA,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=WJo98LfIfEA&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
FqrLUtIFVjs,ok,161,
E_fB_s_TC5k,ok,175,
gyPoqFcvt9w,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=gyPoqFcvt9w&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
nOHbn8Q1fBM,ok,500,
6V6p1tgHfm0,ok,198,
ulYR5bpu68E,ok,56,
n3kNlFMXslo,ok,500,
th3nnEpITz0,ok,500,
xsU10fX0aC0,ok,52,
waRC-CQnoeY,ok,103,
YDvbDiJZpy0,ok,338,
Ds_rzoyyfF0,ok,328,
hfDkDzZ9GsU,ok,94,
zMWYQRKuc5M,ok,130,
zU-5GcqzHNM,ok,500,
dYNc3P4j-t4,ok,204,
YyXRYgjQXX0,ok,500,
o4Nno6POrwE,ok,500,
BQj2Z_GPsY8,ok,132,
qMppKiqMpAk,ok,167,
GSf6nij-SdA,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=GSf6nij-SdA&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
Fb3yp4uJhq0,ok,500,
8sQ2p89P0Us,ok,347,
j-SqQDPGW2k,ok,231,
IjbTiRbeNpM,ok,256,
wYC-HKl4RPU,ok,40,
jM9Q3xP2iBo,ok,111,
Fcm-mAwPkxg,ok,114,
-vZXgApsPCQ,ok,500,
501FEzbB1JI,ok,181,
lwcvhh4pLjE,ok,341,
3wxBTEo8-T8,ok,78,
qaf-jNLjedo,ok,58,
VSUWNy_-pLI,ok,412,
iWaZEXBbQL0,ok,129,
tbicAmaXYtM,ok,500,
d-8n24ZwZcQ,ok,328,
MEDgtjpycYg,ok,225,
w8lH8tNlAXc,ok,500,
r92jUj7gNRw,ok,468,
ZQElzjCsl9o,ok,500,
hHOX3dlhhZ0,ok,73,
hLltkC-G5dY,ok,71,
RplnSVTzvnU,ok,500,
akOe5-UsQ2o,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=akOe5-UsQ2o&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
ZnC_UBmeRxw,ok,72,
XiEQmcZi8cM,ok,500,
1k89OTpDvIU,ok,88,
uYaF8p_TNSU,ok,382,
FPhZGD-6kVQ,ok,50,
Sa27SUR0Mlo,ok,45,
7O7BMa9XGXE,ok,500,
_ZW-8-NCKMw,ok,376,
bzlYyhh3X0w,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=bzlYyhh3X0w&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
DvuINJTMG8g,ok,126,
6liIKYeUzaY,ok,167,
